Select item(s) to return,Select item(s) to return,เลือกสินค้าที่จะส่งคืน,選擇要退貨的商品,ပြန်ပို့လို့ စရာ(များ) ကို ជ្រើស,Chọn sản phẩm muốn trả hàng,ជ្រើស​ទំនិញ​ដែល​ចង់​បញ្ជូន​ទៅ​វិញ,Pilih item untuk kembali,반품할 항목 선택
No Announcement found,No Announcement found,ไม่พบประกาศ,查無公告,ကြေငြာချက်မရှိပါ,Không tìm thấy thông báo,រកមិនឃើញការប្រកាសទេ។,Tidak ada pengumuman yang ditemukan,공지사항을 찾을 수 없습니다
Include bonus,Include bonus,Include bonus,Include bonus,Include bonus,Include bonus,Include bonus,Sertakan bonus,Include bonus
Bonus unit price is derived by order subtotal divided by the total item quantity (incl. bonus).,Bonus unit price is derived by order subtotal divided by the total item quantity (incl. bonus).,Bonus unit price is derived by order subtotal divided by the total item quantity (incl. bonus).,Bonus unit price is derived by order subtotal divided by the total item quantity (incl. bonus).,Bonus unit price is derived by order subtotal divided by the total item quantity (incl. bonus).,Bonus unit price is derived by order subtotal divided by the total item quantity (incl. bonus).,Bonus unit price is derived by order subtotal divided by the total item quantity (incl. bonus).,Harga unit bonus diturunkan dengan pesanan subtotal dibagi dengan total jumlah item (termasuk bonus).,Bonus unit price is derived by order subtotal divided by the total item quantity (incl. bonus).
Return item details,Return item details,Return item details,Return item details,Return item details,Return item details,Return item details,Mengembalikan detail item,Return item details
Order No,Order No,เลขที่คำสั่งซื้อ,訂單號碼,ကုန်ပစ္စည်း အမှာစာ နံပါတ်,Số đơn hàng,លេខបញ្ជាទិញ,Nomor pesanan,Order No
Amount,Amount,ยอดรวม,金額,Amount,Giá tiền,Amount,Jumlah,Amount
I have read and hereby consent to my personal data being processed in accordance with the Regional Privacy Policy.,I have read and hereby consent to my personal data being processed in accordance with the Regional Privacy Policy.,ฉันได้อ่านและยินยอมให้ซิลลิค ฟาร์มาและบริษัทในเครือประมวลผลข้อมูลส่วนบุคคลของฉันตามนโยบายความเป็นส่วนตัวระดับภูมิภาค.,我已閱讀並同意裕利集團依據公司政策使用我的個人資料.,အချက်အလက်များကို ဒေသဆိုင်ရာကိုယ်ရေးကိုယ်တာလုံခြုံရေးပေါ်လစီအောက်၌ အသုံးပြုရန်ခွင့်ပြုပါသည်။.,Tôi đã đọc và đồng ý cho Công ty xử lý dữ liệu cá nhân của tôi theo Chính sách quyền riêng tư dữ liệu.,ខ្ញុំបានអានហើយ ហើយខ្ញុំយល់ចម្លើយនឹងការគ្រប់គ្រងទិន្នន័យផ្ទាល់ខ្លួនរបស់ខ្ញុំដោយប្រសិទ្ធភាពនិងតាមរយៈគោលដៅនិងគោលដៅសហភាពតំបន់។,Saya telah membaca dan dengan ini memberikan persetujuan atas pemrosesan data pribadi saya sesuai dengan Kebijakan Privasi Regional.,나는 내 개인 데이터가 지역 개인 정보 보호 정책에 따라 처리되도록 읽었으며 여기에 동의합니다.
Approved,Approved,อนุมัติ,已批准,လမ်းညီထားပြီး,Được phê duyệt,ត្រូវ​បាន​អនុម័ត,Disetujui,승인됨
Pending Approval,Pending Approval,รอการอนุมัติ,待審批,ဆိုင်းငံ့ထားသော အတည်ပြုချက်,Chờ phê duyệt,កំពុង​រង់ចាំ​អនุมัติ,Menunggu persetujuan,승인 대기
Pending approval,Pending approval,รอการอนุมัติ,待審批,ဆိုင်းငံ့ထားသော အတည်ပြုချက်,Chờ phê duyệt,កំពុង​រង់ចាំ​អនุมัติ,Menunggu persetujuan,승인 대기
Pending review,Pending review,รอการตรวจสอบ,Pending review,Pending review,Pending review,Pending review,Tinjauan tertunda,Pending review
Reviewed,Reviewed,ตรวจสอบสินค้า,Reviewed,Reviewed,Reviewed,Reviewed,Diulas,Reviewed
Return value,Return value,ยอดเงินคืน,Return value,Return value,Return value,Return value,Nilai pengembalian,Return value
Request amount,Request amount,จำนวนเงินที่ขอคืน,請求金額,တောင်းဆို သတ်မှတ်​ငွေ,Số tiền yêu cầu,ចំនួញ​សុំ​,Jumlah permintaan,요청 금액
Special instructions,Special instructions,คำสั่งพิเศษ,Special instructions,Special instructions,Special instructions,Special instructions,Instruksi khusus,Special instructions
Return ID,Return ID,เลขคำขอคืนสินค้า,Return ID,Return ID,Return ID,Return ID,Kembali ID,Return ID
Sold To,Sold To,Sลูกค้า,Sold To,Sold To,Đã bán cho,Sold To,Dijual ke,Sold To
Ship To,Ship To,ที่อยู่ในการจัดส่ง,Ship To,Ship To,Đã giao cho,Ship To,Dikirim ke,Ship To
RO creation for at least one material has failed. Please recreate your return request to proceed.,RO creation for at least one material has failed. Please recreate your return request to proceed.,มีสินค้าอย่างน้อยหนึ่งรายการมีข้อผิดพลาด ไม่สามารถทำรายการขอคืนสินค้าได้ โปรดสร้างคำขอคืนสินค้าของคุณใหม่เพื่อดำเนินการต่อ,RO creation for at least one material has failed. Please recreate your return request to proceed.,RO creation for at least one material has failed. Please recreate your return request to proceed.,RO creation for at least one material has failed. Please recreate your return request to proceed.,RO creation for at least one material has failed. Please recreate your return request to proceed.,Penciptaan RO untuk setidaknya satu produk telah gagal. Harap buat ulang permintaan pengembalian Anda untuk melanjutkan.,RO creation for at least one material has failed. Please recreate your return request to proceed.
Tax at,Tax at,ภาษี,稅,အခွန်,Thuế áp dụng cho,ពន្ធ,Pajak di,Tax at
List price,List price,ราคาสินค้า,發票價,စာရင်းမှစျေးနှုန်း,Bảng giá,តារាងតម្លៃ,Daftar Harga,List price
Counter offer price,Counter offer price,ขอดีลราคาพิเศษ,Counter offer price,Counter offer price,Ưu đãi đặc biệt,Counter offer price,Harga penawaran balasan,Counter offer price
Delivery information,Delivery information,ข้อมูลสำหรับจัดส่งสินค้า,訂單資訊,ပေးပို့မှုအချက်အလက်,Thông tin giao hàng,ព័ត៌មានអំពីការដឹកជញ្ជូន,Informasi pengiriman,Delivery information
Upload attachment,Upload attachment,อัปโหลดเอกสารแนบ,上傳採購單,Upload attachment,Tải lên tệp đính kèm,ផ្ទុកឡើងឯកសារភ្ជាប់,Unggah lampiran,Upload attachment
Name is required.,Name is required.,กรุณาใส่ชื่อ,请输入姓名,အမည်လိုအပ်ပါသည်,Tên bắt buộc.,ទាមទារឈ្មោះ។,Nama diperlukan.,이름을 입력해야 합니다.
Amount range,Amount range,ช่วงจำนวนเงิน,Amount range,Amount range,Khoảng tiền,Amount range,Rentang Jumlah,Amount range
In progress,In progress,กำลังดำเนินการ,進行中,လုပ်ဆောင်နေသည်,Đang xử lý,កំពុងដំเนินការ,Sedang diproses,진행 중
In Progress,In Progress,กำลังดำเนินการ,進行中,လုပ်ဆောင်နေသည်,Đang xử lý,កំពុងដំเนินការ,Sedang diproses,진행 중
of,of,จาก,的,ရှိသော,của,របស់,dari,의
Download e-invoice,Download e-invoice,ดึงข้อมูลอีอินวอยซ์,Download e-invoice,Download e-invoice,Download e-invoice,Download e-invoice,Unduh E-Invoice,Download e-invoice
Payment date,Payment date,"วันที่ชำระเงิน ",Payment date,Payment date,Ngày thanh toán,Payment date,Tanggal pembayaran,Payment date
Delete Payment Advice,Delete Payment Advice,ลบใบแจ้งยอดชำระเงิน,Delete Payment Advice,Delete Payment Advice,Xóa chứng từ thanh toán,Delete Payment Advice,Hapus saran pembayaran,Delete Payment Advice
Invoice total,Invoice total,ยอดรวมอินวอยซ์,Invoice total,Invoice total,Invoice total,Invoice total,Total faktur,Invoice total
Credits applied,Credits applied,ยอดใบลดหนี้ที่ใช้,Credits applied,Credits applied,Credits applied,Credits applied,Kredit diterapkan,Credits applied
